season  pop           alive  births  deaths  best/mean lifetime  mean age  max age
   258  holistic         60       0       0  2.665/0.971           32.8       55
   258  conventional     60       5       5  2.461/0.832           23.4       59
   259  holistic         60       1       1  2.670/0.971           33.8       56
   259  conventional     60       3       3  2.414/0.792           23.3       57
   260  holistic         60       1       1  2.676/0.989           34.7       57
   260  conventional     60       5       5  6.188/1.000           24.1       58
   261  holistic         60       0       0  2.654/0.990           35.7       58
   261  conventional     60       0       0  3.821/0.891           25.1       59
   262  holistic         60       0       0  2.635/0.993           36.7       59
   262  conventional     60       3       3  2.332/0.855           24.8       59
   263  holistic         60       1       1  2.667/0.998           36.7       56
   263  conventional     60       5       5  2.355/0.869           23.9       55
   264  holistic         60       1       1  2.597/1.029           37.6       57
   264  conventional     60       0       0  1.952/0.829           24.9       56
   265  holistic         60       0       0  2.555/1.055           38.6       58
   265  conventional     60       2       2  1.877/0.867           25.8       57
   266  holistic         60       0       0  2.563/1.053           39.6       59
   266  conventional     60       2       2  2.270/0.848           26.7       58
   267  holistic         60       1       1  2.572/1.043           39.6       56
   267  conventional     60       1       1  2.265/0.885           27.7       59
   268  holistic         60       0       0  2.510/1.053           40.6       57
   268  conventional     60       2       2  1.934/0.872           27.5       59
   269  holistic         60       0       0  2.474/1.081           41.6       58
   269  conventional     60       1       1  2.020/0.886           27.5       59
   270  holistic         60       0       0  2.460/1.075           42.6       59
   270  conventional     60       5       5  3.405/0.857           25.3       59
   271  holistic         60       1       1  2.427/1.046           42.6       59
   271  conventional     60       1       1  1.842/0.841           25.3       59
   272  holistic         60       2       2  2.374/1.020           41.6       58
   272  conventional     60       6       6  1.887/0.840           24.1       59
   273  holistic         60       0       0  4.663/1.086           42.6       59
   273  conventional     60       2       2  3.508/0.931           24.1       58
   274  holistic         60       1       1  2.274/1.034           42.6       59
   274  conventional     60       2       2  1.880/0.894           25.0       59
   275  holistic         60       2       2  2.266/1.021           41.6       59
   275  conventional     60       1       1  1.898/0.848           25.0       59
   276  holistic         60       3       3  4.172/1.003           39.6       59
   276  conventional     60       2       2  1.876/0.826           25.0       58
   277  holistic         60       5       5  3.671/0.937           35.6       59
   277  conventional     60       2       2  1.815/0.874           25.9       59
   278  holistic         60       4       4  3.172/1.002           32.6       59
   278  conventional     60       3       3  1.870/0.817           24.8       58
   279  holistic         60       3       3  3.527/0.948           30.6       59
   279  conventional     60       1       1  1.814/0.813           25.8       59
   280  holistic         60       2       2  3.045/0.987           30.6       59
   280  conventional     60       2       2  1.798/0.805           25.7       59
   281  holistic         60       2       2  2.892/1.042           29.6       59
   281  conventional     60       5       5  2.394/0.823           24.6       59
   282  holistic         60       4       4  2.970/1.015           28.4       59
   282  conventional     60       1       1  1.638/0.811           24.6       59
   283  holistic         60       4       4  4.956/1.127           26.3       59
   283  conventional     60       3       3  2.409/0.849           23.3       57
   284  holistic         60       2       2  3.833/1.062           25.3       59
   284  conventional     60       2       2  2.510/0.901           24.1       58
   285  holistic         60       2       2  2.514/1.069           25.2       59
   285  conventional     60       0       0  2.013/0.929           25.1       59
   286  holistic         60       1       1  2.752/1.053           25.2       58
   286  conventional     60       1       1  2.174/0.948           25.1       59
   287  holistic         60       0       0  2.198/1.036           26.2       59
   287  conventional     60       1       1  1.771/0.921           25.1       58
   288  holistic         60       3       3  2.152/0.966           24.2       59
   288  conventional     60       1       1  2.065/0.924           26.1       59
   289  holistic         60       6       6  2.253/0.985           21.0       59
   289  conventional     60       1       1  2.726/0.940           26.1       56
   290  holistic         60       2       2  3.678/1.045           21.0       58
   290  conventional     60       1       1  2.140/0.900           27.0       57
   291  holistic         60       0       0  2.979/1.064           22.0       59
   291  conventional     60       0       0  2.265/0.883           28.0       58
   292  holistic         60       3       3  2.649/1.028           20.9       59
   292  conventional     60       0       0  2.095/0.895           29.0       59
   293  holistic         60       5       5  2.417/0.969           17.9       59
   293  conventional     60       3       3  2.035/0.866           27.4       59
   294  holistic         60       4       4  2.236/0.940           16.6       59
   294  conventional     60       2       2  1.831/0.845           27.2       59
   295  holistic         60       1       1  2.440/1.036           16.6       59
   295  conventional     60       3       3  1.870/0.843           27.1       59
   296  holistic         60       2       2  2.428/0.987           16.5       59
   296  conventional     60       2       2  1.704/0.848           27.1       59
   297  holistic         60       4       4  2.542/0.983           14.4       52
   297  conventional     60       4       4  2.251/0.885           26.6       58
   298  holistic         60       1       1  3.846/1.107           15.4       53
   298  conventional     60       0       0  5.374/1.067           27.6       59
   299  holistic         60       0       0  2.650/1.061           16.4       54
   299  conventional     60       2       2  2.408/0.989           27.6       59
   300  holistic         60       2       2  2.659/1.063           16.9       55
   300  conventional     60       1       1  2.335/0.984           27.6       54
   301  holistic         60       1       1  4.606/1.120           17.8       56
   301  conventional     60       0       0  1.919/0.986           28.6       55
   302  holistic         60       1       1  2.610/1.072           18.7       57
   302  conventional     60       1       1  2.250/0.961           29.5       56
   303  holistic         60       0       0  2.347/1.100           19.7       58
   303  conventional     60       2       2  3.351/0.991           30.1       57
   304  holistic         60       0       0  2.839/1.111           20.7       59
   304  conventional     60       0       0  2.028/0.977           31.1       58
   305  holistic         60       1       1  2.379/1.054           20.7       51
   305  conventional     60       0       0  1.750/0.932           32.1       59
   306  holistic         60       0       0  2.031/1.061           21.7       52
   306  conventional     60       1       1  2.351/0.946           32.1       58
   307  holistic         60       1       1  2.011/1.012           22.4       53
   307  conventional     60       1       1  1.917/0.920           33.1       59
   308  holistic         60       0       0  2.085/1.039           23.4       54
   308  conventional     60       1       1  2.097/0.904           33.1       59
   309  holistic         60       0       0  2.253/1.049           24.4       55
   309  conventional     60       2       2  1.893/0.903           32.1       59
   310  holistic         60       0       0  2.094/1.042           25.4       56
   310  conventional     60       1       1  1.783/0.815           32.1       59
   311  holistic         60       0       0  2.593/1.071           26.4       57
   311  conventional     60       4       4  6.450/0.895           31.0       59
   312  holistic         60       0       0  2.509/1.072           27.4       58
   312  conventional     60       4       4  3.461/0.793           29.0       59
   313  holistic         60       0       0  2.290/1.063           28.4       59
   313  conventional     60       2       2  4.428/0.843           29.0       59
   314  holistic         60       1       1  2.166/1.066           28.4       55
   314  conventional     60       3       3  2.918/0.805           27.9       58
   315  holistic         60       0       0  1.995/1.052           29.4       56
   315  conventional     60       1       1  3.418/0.809           28.9       59
   316  holistic         60       0       0  2.157/1.065           30.4       57
   316  conventional     60       3       3  2.780/0.792           28.8       58
   317  holistic         60       0       0  2.186/1.068           31.4       58
   317  conventional     60       3       3  2.304/0.784           29.4       59
   318  holistic         60       0       0  2.267/1.056           32.5       59
   318  conventional     60       2       2  2.444/0.830           29.4       59
   319  holistic         60       1       1  2.179/1.024           32.5       56
   319  conventional     60       4       4  2.556/0.797           28.3       59
   320  holistic         60       0       0  2.202/1.054           33.5       57
   320  conventional     60       2       2  2.445/0.826           27.3       58
   321  holistic         60       0       0  2.172/1.048           34.5       58
   321  conventional     60       3       3  2.261/0.827           27.7       59
   322  holistic         60       0       0  2.056/1.038           35.5       59
   322  conventional     60       4       4  2.194/0.806           26.6       59
   323  holistic         60       1       1  2.312/1.037           35.5       59
   323  conventional     60       4       4  3.991/0.856           25.6       58
   324  holistic         60       1       1  2.411/1.018           35.5       57
   324  conventional     60       3       3  4.477/0.966           26.5       59
   325  holistic         60       0       0  2.643/1.020           36.5       58
   325  conventional     60       2       2  5.283/1.011           25.5       57
   326  holistic         60       1       1  2.249/1.032           37.4       59
   326  conventional     60       2       2  2.842/0.970           26.4       58
   327  holistic         60       1       1  2.068/1.012           37.4       56
   327  conventional     60       0       0  2.992/0.978           27.4       59
   328  holistic         60       0       0  2.040/1.013           38.4       57
   328  conventional     60       1       1  2.493/0.964           27.4       59
   329  holistic         60       0       0  2.616/1.036           39.4       58
   329  conventional     60       2       2  2.472/0.955           27.4       59
   330  holistic         60       1       1  2.360/1.025           40.3       59
   330  conventional     60       3       3  2.336/0.940           26.7       58
   331  holistic         60       2       2  2.147/1.019           40.3       59
   331  conventional     60       2       2  2.307/0.915           27.6       59
   332  holistic         60       2       2  1.969/1.008           39.3       57
   332  conventional     60       6       6  2.536/0.882           23.6       59
   333  holistic         60       0       0  1.815/0.975           40.3       58
   333  conventional     60       4       4  2.360/0.910           23.4       55
   334  holistic         60       0       0  1.801/0.983           41.3       59
   334  conventional     60       1       1  3.601/0.896           24.4       56
   335  holistic         60       2       2  1.767/0.953           40.3       59
   335  conventional     60       3       3  3.274/0.856           25.2       57
   336  holistic         60       1       1  4.939/1.031           40.3       59
   336  conventional     60       3       3  2.346/0.928           26.1       58
   337  holistic         60       5       5  3.940/0.942           36.3       59
   337  conventional     60       1       1  2.799/0.920           27.1       59
   338  holistic         60       4       4  3.605/0.943           33.3       59
   338  conventional     60       1       1  2.433/0.970           27.1       58
   339  holistic         60       2       2  2.939/0.956           33.2       59
   339  conventional     60       0       0  2.218/1.006           28.1       59
   340  holistic         60       2       2  3.540/0.900           32.2       58
   340  conventional     60       2       2  3.721/0.985           27.1       59
   341  holistic         60       1       1  2.939/0.902           33.1       59
   341  conventional     60       4       4  3.560/0.928           25.0       59
   342  holistic         60       4       4  2.938/0.858           30.1       59
   342  conventional     60       2       2  3.232/0.980           25.0       59
   343  holistic         60       5       5  3.063/0.908           27.1       59
   343  conventional     60       4       4  2.427/0.895           22.9       57
   344  holistic         60       2       2  2.830/0.872           27.0       59
   344  conventional     60       1       1  1.899/0.897           23.9       58
   345  holistic         60       2       2  2.743/0.870           26.9       57
   345  conventional     60       0       0  1.873/0.899           24.9       59
   346  holistic         60       0       0  2.580/0.922           27.9       58
   346  conventional     60       3       3  1.855/0.897           24.8       59
   347  holistic         60       2       2  2.692/0.929           28.8       59
   347  conventional     60       1       1  1.971/0.906           24.8       58
   348  holistic         60       3       3  2.711/0.910           26.8       59
   348  conventional     60       1       1  2.407/0.913           25.8       59
   349  holistic         60       3       3  2.585/0.850           24.8       59
   349  conventional     60       2       2  2.149/0.864           25.7       59
   350  holistic         60       4       4  2.609/0.897           24.2       58
   350  conventional     60       3       3  2.201/0.846           25.7       56
   351  holistic         60       1       1  2.567/0.960           25.1       59
   351  conventional     60       1       1  1.909/0.872           26.6       57
   352  holistic         60       2       2  2.414/0.900           24.1       59
   352  conventional     60       2       2  1.818/0.855           27.6       58
   353  holistic         60       4       4  2.276/0.818           21.1       59
   353  conventional     60       0       0  1.978/0.922           28.6       59
   354  holistic         60       2       2  2.279/0.837           20.1       59
   354  conventional     60       1       1  2.375/0.953           28.6       59
   355  holistic         60       3       3  2.045/0.796           20.0       59
   355  conventional     60       2       2  2.046/0.923           27.6       59
   356  holistic         60       4       4  1.945/0.723           19.8       59
   356  conventional     60       1       1  1.797/0.884           27.6       59
   357  holistic         60       4       4  2.126/0.683           17.6       59
   357  conventional     60       4       4  1.735/0.828           25.4       58
   358  holistic         60       2       2  4.806/0.833           17.6       58
   358  conventional     60       1       1  1.733/0.888           26.3       59
   359  holistic         60       1       1  2.876/0.871           18.6       59
   359  conventional     60       1       1  1.784/0.866           26.3       57
   360  holistic         60       3       3  2.142/0.794           17.5       59
   360  conventional     60       3       3  9.334/0.986           26.8       58
   361  holistic         60       2       2  2.021/0.771           17.4       59
   361  conventional     60       4       4  5.839/0.917           27.5       59
   362  holistic         60       5       5  2.899/0.769           16.9       57
   362  conventional     60       2       2  4.680/0.962           27.5       55
   363  holistic         60       1       1  3.865/0.843           17.8       58
   363  conventional     60       3       3  3.342/0.928           27.6       56
   364  holistic         60       0       0  2.869/0.837           18.8       59
   364  conventional     60       1       1  3.307/0.962           28.6       57
   365  holistic         60       4       4  2.197/0.800           18.3       58
   365  conventional     60       1       1  2.405/0.982           29.5       58
   366  holistic         60       1       1  2.933/0.864           19.2       59
   366  conventional     60       0       0  2.202/0.979           30.5       59
   367  holistic         60       2       2  2.411/0.846           18.9       53
   367  conventional     60       2       2  2.031/0.946           30.5       59
   368  holistic         60       0       0  2.338/0.835           19.9       54
   368  conventional     60       1       1  2.627/0.962           30.5       58
   369  holistic         60       1       1  2.035/0.848           20.8       55
   369  conventional     60       0       0  2.027/0.937           31.5       59
   370  holistic         60       1       1  1.909/0.824           21.7       56
   370  conventional     60       3       3  2.014/0.901           31.3       58
   371  holistic         60       1       1  1.779/0.829           22.6       57
   371  conventional     60       0       0  2.024/0.923           32.3       59
   372  holistic         60       0       0  1.757/0.810           23.6       58
   372  conventional     60       3       3  2.076/0.904           31.3       59
   373  holistic         60       1       1  1.762/0.819           24.1       59
   373  conventional     60       1       1  2.063/0.888           31.3       59
   374  holistic         60       1       1  1.954/0.846           24.1       55
   374  conventional     60       1       1  2.031/0.866           31.3       59
   375  holistic         60       1       1  1.672/0.876           25.0       56
   375  conventional     60       2       2  2.040/0.906           31.2       59
   376  holistic         60       0       0  1.892/0.907           26.0       57
   376  conventional     60       2       2  1.989/0.907           30.2       59
   377  holistic         60       0       0  1.637/0.890           27.0       58
   377  conventional     60       3       3  1.961/0.902           30.1       59
   378  holistic         60       0       0  2.196/0.900           28.0       59
   378  conventional     60       3       3  1.989/0.846           29.9       59
   379  holistic         60       1       1  1.628/0.874           28.0       55
   379  conventional     60       4       4  1.979/0.837           28.8       59
   380  holistic         60       0       0  1.613/0.863           29.0       56
   380  conventional     60       2       2  2.311/0.927           28.7       59
   381  holistic         60       0       0  1.599/0.867           30.0       57
   381  conventional     60       2       2  2.311/0.890           28.7       58
   382  holistic         60       0       0  1.580/0.863           31.0       58
   382  conventional     60       1       1  1.987/0.906           29.6       59
   383  holistic         60       1       1  1.655/0.853           31.2       59
   383  conventional     60       4       4  2.192/0.931           27.6       59
   384  holistic         60       1       1  1.620/0.841           31.2       53
   384  conventional     60       2       2  3.204/0.920           26.6       59
   385  holistic         60       2       2  1.617/0.827           31.6       54
   385  conventional     60       3       3  1.990/0.890           26.5       59
   386  holistic         60       0       0  2.940/0.877           32.5       55
   386  conventional     60       2       2  2.314/0.877           26.4       58
   387  holistic         60       1       1  1.946/0.865           33.5       56
   387  conventional     60       0       0  2.318/0.960           27.4       59
   388  holistic         60       0       0  2.266/0.877           34.5       57
   388  conventional     60       2       2  3.158/0.924           27.4       58
   389  holistic         60       1       1  1.931/0.884           35.4       58
   389  conventional     60       1       1  2.613/0.951           28.3       59
   390  holistic         60       1       1  1.605/0.874           35.5       59
   390  conventional     60       3       3  2.455/0.891           28.2       59
   391  holistic         60       3       3  2.264/0.861           34.5       59
   391  conventional     60       1       1  2.554/0.958           28.2       59
   392  holistic         60       2       2  2.642/0.829           33.5       57
   392  conventional     60       4       4  2.233/0.851           25.2       57
   393  holistic         60       0       0  2.801/0.889           34.5       58
   393  conventional     60       1       1  5.262/1.083           26.1       58
   394  holistic         60       2       2  2.482/0.882           35.4       59
   394  conventional     60       1       1  5.573/1.132           27.1       59
   395  holistic         60       2       2  2.224/0.872           35.3       59
   395  conventional     60       2       2  3.121/1.111           26.1       59
   396  holistic         60       2       2  2.923/0.920           35.2       59
   396  conventional     60       2       2  2.744/1.019           25.1       58
   397  holistic         60       3       3  1.930/0.882           33.2       59
   397  conventional     60       1       1  2.446/1.059           26.1       59
   398  holistic         60       2       2  2.250/0.847           32.2       59
   398  conventional     60       1       1  2.411/0.990           26.1       58
   399  holistic         60       1       1  1.927/0.897           32.2       59
   399  conventional     60       1       1  2.388/0.988           27.0       59
   400  holistic         60       2       2  2.752/0.925           32.2       58
   400  conventional     60       2       2  2.371/0.984           27.0       59
   401  holistic         60       1       1  3.961/1.013           32.6       59
   401  conventional     60       3       3  2.912/0.934           25.9       59
   402  holistic         60       3       3  2.450/0.903           30.6       59
   402  conventional     60       3       3  2.644/0.882           25.8       59
   403  holistic         60       3       3  1.983/0.880           28.6       59
   403  conventional     60       4       4  2.426/0.839           23.7       57
   404  holistic         60       1       1  1.928/0.843           28.6       59
   404  conventional     60       0       0  2.243/0.894           24.7       58
   405  holistic         60       2       2  1.830/0.876           28.6       57
   405  conventional     60       3       3  2.166/0.888           25.6       59
   406  holistic         60       0       0  1.951/0.907           29.6       58
   406  conventional     60       2       2  2.542/0.925           24.6       56
   407  holistic         60       1       1  2.237/0.943           30.5       59
   407  conventional     60       0       0  2.358/0.957           25.6       57
   408  holistic         60       2       2  2.326/0.899           29.5       59
   408  conventional     60       2       2  2.359/0.933           26.4       58
   409  holistic         60       3       3  4.932/0.979           28.4       59
   409  conventional     60       1       1  1.769/0.898           27.3       59
   410  holistic         60       3       3  2.922/0.888           26.4       59
   410  conventional     60       3       3  1.855/0.927           26.2       58
   411  holistic         60       1       1  2.498/0.902           26.4       58
   411  conventional     60       1       1  4.299/1.005           27.1       59
   412  holistic         60       1       1  2.930/0.954           27.1       59
   412  conventional     60       1       1  1.833/0.914           27.1       58
   413  holistic         60       5       5  2.502/0.874           25.9       59
   413  conventional     60       0       0  1.817/0.883           28.1       59
   414  holistic         60       1       1  2.880/0.981           25.9       59
   414  conventional     60       2       2  1.783/0.847           28.1       59
   415  holistic         60       1       1  2.285/0.932           25.9       59
   415  conventional     60       3       3  1.773/0.774           27.9       56
   416  holistic         60       2       2  2.201/0.916           25.9       59
   416  conventional     60       0       0  1.707/0.817           28.9       57
   417  holistic         60       5       5  2.453/0.869           23.8       59
   417  conventional     60       3       3  1.645/0.775           29.6       58
   418  holistic         60       1       1  3.922/0.978           23.8       59
   418  conventional     60       1       1  1.732/0.752           30.6       59
   419  holistic         60       3       3  3.915/1.008           23.4       59
   419  conventional     60       2       2  1.850/0.799           30.6       59
   420  holistic         60       2       2  2.590/1.026           22.4       59
   420  conventional     60       3       3  2.028/0.795           29.5       59
   421  holistic         60       4       4  4.160/0.968           22.2       59
   421  conventional     60       4       4  2.485/0.871           28.3       59
   422  holistic         60       3       3  3.711/0.934           20.2       57
   422  conventional     60       2       2  2.098/0.803           28.0       59
   423  holistic         60       0       0  3.994/0.978           21.2       58
   423  conventional     60       3       3  2.372/0.897           27.9       58
   424  holistic         60       3       3  3.200/0.977           22.0       59
   424  conventional     60       1       1  1.814/0.874           28.8       59
   425  holistic         60       3       3  3.038/0.986           21.9       58
   425  conventional     60       2       2  2.350/0.820           28.7       58
   426  holistic         60       0       0  3.357/0.996           22.9       59
   426  conventional     60       4       4  1.946/0.838           29.6       59
   427  holistic         60       2       2  3.214/0.945           21.9       58
   427  conventional     60       2       2  1.683/0.766           28.6       57
   428  holistic         60       0       0  3.277/1.004           22.9       59
   428  conventional     60       2       2  3.471/0.842           29.5       58
   429  holistic         60       2       2  3.330/0.984           22.8       59
   429  conventional     60       0       0  2.462/0.821           30.5       59
   430  holistic         60       1       1  3.144/0.939           22.8       57
   430  conventional     60       2       2  1.515/0.782           29.5       58
   431  holistic         60       1       1  3.341/0.940           23.7       58
   431  conventional     60       0       0  2.342/0.805           30.5       59
   432  holistic         60       1       1  3.247/0.958           24.6       59
   432  conventional     60       3       3  1.882/0.794           30.3       59
   433  holistic         60       2       2  3.101/0.965           24.5       59
   433  conventional     60       2       2  3.416/0.878           30.2       59
   434  holistic         60       2       2  2.973/0.995           24.4       59
   434  conventional     60       1       1  3.878/0.889           30.2       59
   435  holistic         60       1       1  2.991/1.053           24.4       56
   435  conventional     60       2       2  2.365/0.838           30.1       59
   436  holistic         60       0       0  2.913/1.036           25.4       57
   436  conventional     60       3       3  1.696/0.813           29.9       59
   437  holistic         60       1       1  3.061/1.051           26.1       58
   437  conventional     60       1       1  1.570/0.776           29.9       59
   438  holistic         60       2       2  2.994/1.066           26.6       59
   438  conventional     60       3       3  2.684/0.849           29.8       59
   439  holistic         60       1       1  2.803/1.049           26.6       55
   439  conventional     60       3       3  1.840/0.838           27.8       58
   440  holistic         60       0       0  3.029/1.081           27.6       56
   440  conventional     60       1       1  2.138/0.853           28.8       59
   441  holistic         60       0       0  3.100/1.087           28.6       57
   441  conventional     60       2       2  2.010/0.860           27.8       59
   442  holistic         60       1       1  3.057/1.078           29.5       58
   442  conventional     60       1       1  3.480/0.877           27.8       59
   443  holistic         60       0       0  2.839/1.074           30.5       59
   443  conventional     60       3       3  1.982/0.807           25.8       59
   444  holistic         60       1       1  2.991/1.059           30.5       59
   444  conventional     60       2       2  2.554/0.860           25.8       59
   445  holistic         60       1       1  2.815/1.018           30.5       56
   445  conventional     60       2       2  1.894/0.798           25.6       57
   446  holistic         60       2       2  2.944/1.045           31.3       57
   446  conventional     60       1       1  2.376/0.847           26.6       58
   447  holistic         60       0       0  2.792/1.073           32.3       58
   447  conventional     60       1       1  1.880/0.816           27.4       59
   448  holistic         60       0       0  2.844/1.078           33.3       59
   448  conventional     60       5       5  2.450/0.818           26.2       59
   449  holistic         60       1       1  2.775/1.115           33.3       59
   449  conventional     60       1       1  2.448/0.818           26.2       59
   450  holistic         60       1       1  2.605/1.091           33.3       56
   450  conventional     60       3       3  5.338/0.896           25.1       59
   451  holistic         60       0       0  2.450/1.067           34.3       57
   451  conventional     60       2       2  3.542/0.950           24.3       59
   452  holistic         60       0       0  2.460/1.067           35.3       58
   452  conventional     60       3       3  3.539/0.894           22.3       59
   453  holistic         60       0       0  2.470/1.066           36.3       59
   453  conventional     60       3       3  3.533/0.859           22.1       59
   454  holistic         60       2       2  2.341/1.024           35.3       59
   454  conventional     60       3       3  3.280/0.829           22.0       58
   455  holistic         60       2       2  2.232/1.010           34.3       59
   455  conventional     60       2       2  2.528/0.826           22.9       59
   456  holistic         60       2       2  2.224/1.012           33.3       59
   456  conventional     60       1       1  2.355/0.838           22.9       57
   457  holistic         60       2       2  2.192/0.997           32.3       59
   457  conventional     60       0       0  1.956/0.810           23.9       58
   458  holistic         60       2       2  2.136/0.943           31.3       59
   458  conventional     60       2       2  1.774/0.803           24.7       59
   459  holistic         60       1       1  2.131/0.946           31.3       59
   459  conventional     60       1       1  1.749/0.828           24.7       57
   460  holistic         60       2       2  2.102/0.922           31.2       59
   460  conventional     60       1       1  1.780/0.845           25.5       58
   461  holistic         60       2       2  2.075/0.896           31.1       59
   461  conventional     60       1       1  1.685/0.858           26.5       59
   462  holistic         60       4       4  2.027/0.875           29.1       59
   462  conventional     60       1       1  1.709/0.918           26.5       59
   463  holistic         60       3       3  2.058/0.862           28.9       59
   463  conventional     60       3       3  1.986/0.884           25.4       58
   464  holistic         60       3       3  2.022/0.836           28.8       59
   464  conventional     60       0       0  3.291/0.979           26.4       59
   465  holistic         60       2       2  2.352/0.864           28.7       58
   465  conventional     60       2       2  2.290/0.944           25.4       59
   466  holistic         60       3       3  2.637/0.916           29.5       59
   466  conventional     60       1       1  2.377/0.900           25.4       58
   467  holistic         60       1       1  2.136/0.949           29.5       59
   467  conventional     60       2       2  1.900/0.882           26.2       59
   468  holistic         60       4       4  2.978/0.901           28.3       58
   468  conventional     60       2       2  1.734/0.823           26.1       54
   469  holistic         60       0       0  3.148/0.960           29.3       59
   469  conventional     60       0       0  1.812/0.873           27.1       55
   470  holistic         60       5       5  2.450/0.900           27.1       58
   470  conventional     60       1       1  1.883/0.872           28.1       56
   471  holistic         60       0       0  3.605/1.005           28.1       59
   471  conventional     60       0       0  1.923/0.915           29.1       57
   472  holistic         60       2       2  2.155/0.909           27.9       59
   472  conventional     60       1       1  1.881/0.894           30.0       58
   473  holistic         60       3       3  2.305/0.851           25.9       57
   473  conventional     60       1       1  1.840/0.891           31.0       59
   474  holistic         60       2       2  2.238/0.910           26.8       58
   474  conventional     60       2       2  1.933/0.919           30.9       59
   475  holistic         60       1       1  2.054/0.910           27.7       59
   475  conventional     60       1       1  3.104/0.919           30.9       58
   476  holistic         60       1       1  2.823/0.989           27.7       59
   476  conventional     60       1       1  2.929/0.971           31.6       59
   477  holistic         60       3       3  4.338/0.948           25.7       59
   477  conventional     60       3       3  2.222/0.910           30.5       58
   478  holistic         60       2       2  2.828/0.984           25.6       59
   478  conventional     60       2       2  1.923/0.925           31.4       59
   479  holistic         60       3       3  3.575/0.976           24.6       58
   479  conventional     60       2       2  2.000/0.971           31.4       59
   480  holistic         60       1       1  3.825/0.977           25.6       59
   480  conventional     60       3       3  2.308/0.894           29.4       59
   481  holistic         60       2       2  3.153/0.944           24.6       59
   481  conventional     60       4       4  2.452/0.895           29.2       59
   482  holistic         60       3       3  3.102/0.958           23.5       58
   482  conventional     60       3       3  2.238/0.859           29.1       57
   483  holistic         60       1       1  2.983/0.997           24.4       59
   483  conventional     60       3       3  1.985/0.864           30.1       58
   484  holistic         60       3       3  2.485/0.959           23.3       59
   484  conventional     60       2       2  3.250/0.943           31.0       59
   485  holistic         60       2       2  2.905/1.019           23.3       58
   485  conventional     60       3       3  2.115/0.946           30.9       59
   486  holistic         60       3       3  3.032/1.043           23.8       59
   486  conventional     60       3       3  2.742/0.974           29.9       59
   487  holistic         60       1       1  3.305/1.057           23.8       58
   487  conventional     60       3       3  3.298/0.913           28.8       59
   488  holistic         60       1       1  2.738/1.021           24.7       59
   488  conventional     60       3       3  2.232/0.864           28.8       58
   489  holistic         60       2       2  2.389/0.996           23.7       58
   489  conventional     60       1       1  1.955/0.892           29.6       59
   490  holistic         60       2       2  2.410/1.004           24.6       59
   490  conventional     60       3       3  2.094/0.897           28.9       58
   491  holistic         60       1       1  2.243/1.035           24.6       59
   491  conventional     60       1       1  2.594/0.925           29.8       59
   492  holistic         60       2       2  2.451/1.059           24.6       59
   492  conventional     60       5       5  1.851/0.852           27.6       57
   493  holistic         60       2       2  2.211/1.023           23.6       59
   493  conventional     60       1       1  1.808/0.895           28.4       58
   494  holistic         60       1       1  2.630/1.013           23.6       59
   494  conventional     60       2       2  3.427/0.931           29.3       59
   495  holistic         60       1       1  2.606/0.999           23.6       58
   495  conventional     60       4       4  2.335/0.896           28.2       59
   496  holistic         60       1       1  4.598/1.106           24.5       59
   496  conventional     60       2       2  2.288/0.959           28.2       58
   497  holistic         60       2       2  2.222/1.064           24.4       58
   497  conventional     60       0       0  2.134/0.999           29.2       59
   498  holistic         60       0       0  2.426/1.093           25.4       59
   498  conventional     60       3       3  2.334/0.982           27.2       59
   499  holistic         60       1       1  2.364/1.071           25.4       55
   499  conventional     60       2       2  3.188/0.955           26.2       58
   500  holistic         60       0       0  2.805/1.091           26.4       56
   500  conventional     60       0       0  2.835/1.073           27.2       59
   501  holistic         60       0       0  2.331/1.054           27.4       57
   501  conventional     60       1       1  3.112/1.076           27.2       58
   502  holistic         60       0       0  2.258/1.041           28.4       58
   502  conventional     60       1       1  2.840/1.055           28.1       59
   503  holistic         60       1       1  2.278/1.037           29.1       59
   503  conventional     60       2       2  2.521/0.976           27.1       59
   504  holistic         60       1       1  2.261/1.053           29.1       59
   504  conventional     60       3       3  2.319/1.006           27.0       59
   505  holistic         60       1       1  2.179/1.031           29.1       59
   505  conventional     60       2       2  2.331/0.956           26.0       58
   506  holistic         60       3       3  2.135/0.973           27.9       57
   506  conventional     60       3       3  2.158/0.970           26.8       59
   507  holistic         60       0       0  2.188/0.974           28.9       58
   507  conventional     60       1       1  4.493/1.087           26.8       59
   508  holistic         60       1       1  2.117/1.015           29.8       59
   508  conventional     60       4       4  2.510/0.947           25.7       58
   509  holistic         60       2       2  2.167/1.003           29.8       59
   509  conventional     60       1       1  2.216/0.928           26.6       59
   510  holistic         60       2       2  2.386/1.023           29.6       56
   510  conventional     60       4       4  2.056/0.916           25.6       59
   511  holistic         60       0       0  2.426/1.069           30.6       57
   511  conventional     60       3       3  3.248/0.980           25.2       59
   512  holistic         60       0       0  2.464/1.106           31.6       58
   512  conventional     60       3       3  2.500/0.998           25.0       59
   513  holistic         60       1       1  2.578/1.097           32.5       59
   513  conventional     60       1       1  3.072/0.951           25.0       59
   514  holistic         60       2       2  5.571/1.156           31.5       59
   514  conventional     60       4       4  2.751/0.940           24.0       59
   515  holistic         60       1       1  4.104/1.131           31.5       58
   515  conventional     60       2       2  2.390/0.901           23.9       59
   516  holistic         60       0       0  2.645/1.080           32.5       59
