season  pop           alive  births  deaths  best/mean lifetime  mean age  max age
   258  holistic         60       1       1  3.926/1.094           27.0       57
   258  conventional     60       1       1  1.741/0.902           28.3       59
   259  holistic         60       2       2  3.926/1.110           27.9       58
   259  conventional     60       1       1  1.956/0.883           28.3       59
   260  holistic         60       1       1  3.260/1.127           28.8       59
   260  conventional     60       4       4  1.785/0.862           27.1       59
   261  holistic         60       3       3  2.470/1.061           27.7       59
   261  conventional     60       3       3  2.929/0.917           25.1       59
   262  holistic         60       4       4  2.870/1.040           24.7       59
   262  conventional     60       2       2  2.095/0.912           25.0       59
   263  holistic         60       5       5  3.655/0.995           21.6       59
   263  conventional     60       2       2  7.417/1.024           24.9       54
   264  holistic         60       2       2  2.619/0.936           21.6       58
   264  conventional     60       3       3  3.424/0.915           25.8       55
   265  holistic         60       2       2  2.536/0.945           22.2       59
   265  conventional     60       0       0  2.374/0.910           26.8       56
   266  holistic         60       2       2  3.305/0.988           22.1       59
   266  conventional     60       1       1  1.851/0.851           27.6       57
   267  holistic         60       5       5  3.140/1.073           21.9       57
   267  conventional     60       3       3  2.261/0.931           28.4       58
   268  holistic         60       0       0  2.834/1.138           22.9       58
   268  conventional     60       3       3  2.119/0.864           29.0       59
   269  holistic         60       0       0  2.946/1.151           23.9       59
   269  conventional     60       3       3  1.929/0.841           29.0       59
   270  holistic         60       2       2  2.612/1.083           22.9       59
   270  conventional     60       5       5  1.935/0.821           25.9       59
   271  holistic         60       3       3  2.242/1.023           21.7       56
   271  conventional     60       4       4  3.217/0.846           24.6       59
   272  holistic         60       0       0  3.832/1.145           22.7       57
   272  conventional     60       3       3  4.728/0.885           23.4       59
   273  holistic         60       0       0  2.409/1.100           23.7       58
   273  conventional     60       2       2  2.913/0.816           22.4       59
   274  holistic         60       2       2  3.156/1.076           24.6       59
   274  conventional     60       4       4  2.244/0.752           20.6       56
   275  holistic         60       4       4  3.072/1.045           22.5       57
   275  conventional     60       1       1  1.839/0.774           21.5       57
   276  holistic         60       0       0  2.826/1.077           23.5       58
   276  conventional     60       1       1  1.734/0.818           22.4       58
   277  holistic         60       0       0  2.326/1.085           24.5       59
   277  conventional     60       0       0  2.557/0.867           23.4       59
   278  holistic         60       1       1  2.254/1.034           24.5       59
   278  conventional     60       4       4  2.361/0.855           22.9       59
   279  holistic         60       2       2  2.326/1.024           24.5       59
   279  conventional     60       1       1  2.641/0.896           22.9       57
   280  holistic         60       2       2  2.052/1.001           23.5       59
   280  conventional     60       1       1  2.354/0.862           23.9       58
   281  holistic         60       2       2  2.053/0.988           22.5       57
   281  conventional     60       1       1  2.357/0.889           24.8       59
   282  holistic         60       0       0  2.074/1.040           23.5       58
   282  conventional     60       1       1  2.154/0.877           24.8       57
   283  holistic         60       1       1  2.031/1.003           24.4       59
   283  conventional     60       0       0  1.900/0.819           25.8       58
   284  holistic         60       3       3  1.958/0.980           24.3       58
   284  conventional     60       0       0  1.773/0.845           26.8       59
   285  holistic         60       0       0  1.950/1.015           25.3       59
   285  conventional     60       2       2  1.759/0.823           26.7       58
   286  holistic         60       5       5  2.023/0.912           21.9       55
   286  conventional     60       0       0  1.729/0.772           27.7       59
   287  holistic         60       1       1  2.955/0.992           22.9       56
   287  conventional     60       1       1  1.782/0.831           27.7       56
   288  holistic         60       1       1  1.974/1.037           23.8       57
   288  conventional     60       1       1  1.972/0.828           28.4       57
   289  holistic         60       0       0  1.934/1.032           24.8       58
   289  conventional     60       2       2  2.003/0.800           29.2       58
   290  holistic         60       1       1  1.965/1.051           25.7       59
   290  conventional     60       0       0  2.432/0.872           30.2       59
   291  holistic         60       1       1  1.929/1.042           25.7       59
   291  conventional     60       3       3  1.851/0.834           28.2       59
   292  holistic         60       1       1  1.864/1.005           25.7       58
   292  conventional     60       2       2  1.738/0.849           28.2       59
   293  holistic         60       0       0  1.832/1.002           26.7       59
   293  conventional     60       3       3  1.825/0.783           26.2       57
   294  holistic         60       1       1  2.136/1.011           26.7       49
   294  conventional     60       2       2  4.225/0.906           27.1       58
   295  holistic         60       1       1  2.088/1.028           27.6       50
   295  conventional     60       0       0  4.729/0.922           28.1       59
   296  holistic         60       0       0  1.997/1.010           28.6       51
   296  conventional     60       2       2  3.891/0.913           28.0       59
   297  holistic         60       0       0  1.965/1.027           29.6       52
   297  conventional     60       2       2  2.780/0.863           27.9       56
   298  holistic         60       0       0  1.963/1.021           30.6       53
   298  conventional     60       0       0  3.332/0.962           28.9       57
   299  holistic         60       1       1  1.908/1.036           31.5       54
   299  conventional     60       1       1  2.543/0.953           29.9       58
   300  holistic         60       0       0  1.981/1.017           32.5       55
   300  conventional     60       0       0  2.371/0.965           30.9       59
   301  holistic         60       0       0  1.928/1.016           33.5       56
   301  conventional     60       1       1  2.279/0.928           30.9       59
   302  holistic         60       0       0  1.902/1.005           34.5       57
   302  conventional     60       2       2  2.330/0.867           29.9       59
   303  holistic         60       2       2  1.901/0.994           35.3       58
   303  conventional     60       1       1  2.058/0.822           29.9       59
   304  holistic         60       0       0  5.905/1.116           36.3       59
   304  conventional     60       2       2  2.017/0.828           29.8       59
   305  holistic         60       1       1  2.907/1.057           36.3       59
   305  conventional     60       1       1  2.315/0.845           29.8       59
   306  holistic         60       1       1  2.240/1.062           36.3       57
   306  conventional     60       4       4  2.337/0.786           26.8       59
   307  holistic         60       0       0  2.694/1.079           37.3       58
   307  conventional     60       3       3  2.006/0.734           26.8       57
   308  holistic         60       0       0  1.873/1.048           38.3       59
   308  conventional     60       2       2  2.352/0.818           27.6       58
   309  holistic         60       1       1  4.365/1.064           38.3       59
   309  conventional     60       1       1  2.359/0.825           28.6       59
   310  holistic         60       1       1  3.447/1.019           38.3       58
   310  conventional     60       2       2  1.590/0.789           28.5       59
   311  holistic         60       0       0  3.296/1.019           39.3       59
   311  conventional     60       2       2  1.709/0.765           27.5       57
   312  holistic         60       2       2  3.361/1.014           38.3       59
   312  conventional     60       1       1  2.320/0.883           28.5       58
   313  holistic         60       3       3  3.267/0.996           36.3       59
   313  conventional     60       1       1  1.918/0.857           29.4       59
   314  holistic         60       5       5  3.447/1.045           33.4       59
   314  conventional     60       3       3  2.095/0.847           28.4       55
   315  holistic         60       2       2  3.800/1.106           32.4       59
   315  conventional     60       0       0  2.116/0.874           29.4       56
   316  holistic         60       4       4  3.297/1.096           29.4       59
   316  conventional     60       0       0  1.635/0.882           30.4       57
   317  holistic         60       3       3  3.850/1.147           29.2       59
   317  conventional     60       0       0  1.593/0.859           31.4       58
   318  holistic         60       1       1  3.671/1.091           29.2       59
   318  conventional     60       0       0  1.672/0.864           32.4       59
   319  holistic         60       2       2  2.629/1.072           28.2       59
   319  conventional     60       1       1  1.753/0.857           32.4       59
   320  holistic         60       1       1  2.468/1.012           28.2       59
   320  conventional     60       1       1  1.815/0.828           32.4       59
   321  holistic         60       3       3  2.659/1.017           28.1       59
   321  conventional     60       4       4  1.874/0.782           31.2       59
   322  holistic         60       3       3  3.900/1.042           26.1       58
   322  conventional     60       1       1  2.234/0.866           31.2       58
   323  holistic         60       1       1  2.170/1.064           27.1       59
   323  conventional     60       1       1  2.291/0.864           32.2       59
   324  holistic         60       1       1  2.146/1.025           27.1       59
   324  conventional     60       2       2  2.073/0.806           31.2       58
   325  holistic         60       1       1  3.838/1.073           27.1       59
   325  conventional     60       1       1  1.879/0.799           32.1       59
   326  holistic         60       3       3  2.267/1.093           26.0       59
   326  conventional     60       2       2  1.843/0.805           32.1       58
   327  holistic         60       5       5  2.223/1.035           22.0       56
   327  conventional     60       0       0  1.713/0.829           33.1       59
   328  holistic         60       0       0  3.842/1.119           23.0       57
   328  conventional     60       2       2  1.781/0.805           32.1       59
   329  holistic         60       1       1  2.351/1.054           23.9       58
   329  conventional     60       1       1  1.759/0.838           32.1       59
   330  holistic         60       1       1  2.366/1.035           24.8       59
   330  conventional     60       4       4  1.645/0.759           30.1       59
   331  holistic         60       3       3  2.499/1.007           23.7       57
   331  conventional     60       4       4  1.717/0.790           28.1       59
   332  holistic         60       0       0  2.430/1.071           24.7       58
   332  conventional     60       3       3  1.750/0.727           26.1       59
   333  holistic         60       0       0  2.329/1.057           25.7       59
   333  conventional     60       2       2  2.454/0.852           26.0       59
   334  holistic         60       2       2  2.449/1.027           24.7       59
   334  conventional     60       4       4  1.782/0.810           23.0       58
   335  holistic         60       3       3  2.527/1.027           22.7       57
   335  conventional     60       1       1  3.273/0.902           24.0       59
   336  holistic         60       0       0  3.908/1.065           23.7       58
   336  conventional     60       1       1  3.240/0.896           24.0       57
   337  holistic         60       0       0  2.407/1.047           24.7       59
   337  conventional     60       1       1  1.979/0.828           24.9       58
   338  holistic         60       1       1  2.573/1.023           24.7       59
   338  conventional     60       0       0  1.536/0.765           25.9       59
   339  holistic         60       3       3  2.487/1.021           24.6       59
   339  conventional     60       2       2  1.573/0.816           25.8       59
   340  holistic         60       1       1  3.804/1.161           24.6       59
   340  conventional     60       1       1  1.552/0.835           25.8       59
   341  holistic         60       1       1  2.356/1.069           24.6       57
   341  conventional     60       2       2  1.512/0.766           25.8       59
   342  holistic         60       0       0  2.338/1.052           25.6       58
   342  conventional     60       1       1  1.511/0.768           25.8       57
   343  holistic         60       1       1  2.375/1.040           26.5       59
   343  conventional     60       0       0  1.750/0.791           26.8       58
   344  holistic         60       3       3  2.410/1.007           25.4       58
   344  conventional     60       0       0  1.492/0.780           27.8       59
   345  holistic         60       1       1  2.340/1.006           26.4       59
   345  conventional     60       4       4  2.047/0.776           26.4       57
   346  holistic         60       4       4  2.349/0.938           23.4       58
   346  conventional     60       0       0  1.565/0.830           27.4       58
   347  holistic         60       0       0  2.309/0.990           24.4       59
   347  conventional     60       0       0  1.511/0.811           28.4       59
   348  holistic         60       2       2  2.366/0.958           24.1       58
   348  conventional     60       3       3  1.558/0.747           27.9       59
   349  holistic         60       0       0  2.327/0.958           25.1       59
   349  conventional     60       2       2  1.496/0.794           27.9       58
   350  holistic         60       3       3  2.268/0.930           25.0       58
   350  conventional     60       1       1  3.388/0.828           28.7       59
   351  holistic         60       0       0  2.907/1.033           26.0       59
   351  conventional     60       3       3  3.373/0.815           27.6       58
   352  holistic         60       4       4  2.178/0.992           25.7       58
   352  conventional     60       0       0  2.329/0.764           28.6       59
   353  holistic         60       0       0  2.125/0.983           26.7       59
   353  conventional     60       4       4  1.642/0.725           26.6       59
   354  holistic         60       1       1  2.179/1.004           26.7       51
   354  conventional     60       1       1  3.459/0.822           26.6       58
   355  holistic         60       0       0  2.311/1.023           27.7       52
   355  conventional     60       0       0  2.975/0.919           27.6       59
   356  holistic         60       0       0  2.080/1.059           28.7       53
   356  conventional     60       1       1  2.174/0.884           27.6       59
   357  holistic         60       0       0  2.340/1.058           29.7       54
   357  conventional     60       3       3  2.468/0.825           26.5       58
   358  holistic         60       0       0  2.785/1.058           30.7       55
   358  conventional     60       0       0  3.436/0.930           27.5       59
   359  holistic         60       0       0  2.797/1.053           31.7       56
   359  conventional     60       1       1  2.746/0.871           27.5       57
   360  holistic         60       0       0  2.707/1.046           32.7       57
   360  conventional     60       1       1  1.896/0.813           28.4       58
   361  holistic         60       0       0  2.545/1.027           33.7       58
   361  conventional     60       1       1  1.638/0.774           29.4       59
   362  holistic         60       1       1  2.408/1.033           34.5       59
   362  conventional     60       1       1  1.652/0.816           29.4       59
   363  holistic         60       2       2  2.524/0.994           33.5       58
   363  conventional     60       2       2  1.755/0.764           29.1       59
   364  holistic         60       0       0  2.837/0.988           34.5       59
   364  conventional     60       3       3  1.541/0.737           28.9       59
   365  holistic         60       3       3  2.909/0.977           34.5       59
   365  conventional     60       1       1  1.879/0.717           28.9       59
   366  holistic         60       1       1  2.722/0.957           34.5       57
   366  conventional     60       2       2  2.244/0.744           28.9       59
   367  holistic         60       1       1  2.791/1.000           35.4       58
   367  conventional     60       3       3  1.652/0.767           28.0       59
   368  holistic         60       0       0  2.631/0.956           36.4       59
   368  conventional     60       2       2  4.606/0.765           27.0       59
   369  holistic         60       2       2  2.645/0.946           36.1       57
   369  conventional     60       1       1  2.092/0.652           27.0       59
   370  holistic         60       0       0  2.509/0.958           37.1       58
   370  conventional     60       1       1  2.895/0.779           27.0       59
   371  holistic         60       0       0  2.481/0.957           38.1       59
   371  conventional     60       2       2  1.732/0.693           26.0       57
   372  holistic         60       2       2  2.364/0.948           37.1       59
   372  conventional     60       0       0  1.400/0.724           27.0       58
   373  holistic         60       2       2  2.257/0.911           36.1       59
   373  conventional     60       0       0  2.083/0.780           28.0       59
   374  holistic         60       5       5  2.201/0.826           33.1       59
   374  conventional     60       3       3  1.539/0.732           26.0       54
   375  holistic         60       2       2  2.109/0.863           32.1       59
   375  conventional     60       0       0  2.265/0.770           27.0       55
   376  holistic         60       4       4  2.139/0.782           29.1       59
   376  conventional     60       1       1  1.645/0.715           27.9       56
   377  holistic         60       2       2  2.279/0.848           29.0       59
   377  conventional     60       1       1  1.616/0.758           28.7       57
   378  holistic         60       5       5  2.195/0.840           28.7       59
   378  conventional     60       0       0  1.391/0.739           29.7       58
   379  holistic         60       2       2  2.802/0.860           28.7       59
   379  conventional     60       1       1  1.389/0.736           30.7       59
   380  holistic         60       3       3  2.802/0.897           28.5       59
   380  conventional     60       3       3  1.479/0.706           29.7       59
   381  holistic         60       3       3  2.635/0.858           27.3       59
   381  conventional     60       3       3  1.698/0.677           27.7       57
   382  holistic         60       4       4  2.191/0.837           26.1       59
   382  conventional     60       0       0  2.446/0.733           28.7       58
   383  holistic         60       1       1  3.930/1.032           26.1       59
   383  conventional     60       0       0  1.594/0.744           29.7       59
   384  holistic         60       2       2  2.903/0.940           26.1       59
   384  conventional     60       1       1  1.519/0.718           29.7       59
   385  holistic         60       1       1  2.403/0.949           26.1       59
   385  conventional     60       1       1  2.333/0.756           29.7       59
   386  holistic         60       2       2  2.680/0.946           25.1       59
   386  conventional     60       1       1  3.817/0.773           29.7       58
   387  holistic         60       5       5  2.530/0.947           22.0       58
   387  conventional     60       2       2  2.658/0.825           30.6       59
   388  holistic         60       2       2  2.226/0.869           22.6       59
   388  conventional     60       3       3  2.077/0.771           30.4       59
   389  holistic         60       2       2  2.194/0.922           21.8       59
   389  conventional     60       2       2  1.981/0.762           30.2       59
   390  holistic         60       1       1  2.235/0.935           21.8       59
   390  conventional     60       2       2  1.996/0.773           30.2       59
   391  holistic         60       5       5  2.199/0.947           20.6       57
   391  conventional     60       5       5  2.450/0.799           27.1       59
   392  holistic         60       2       2  2.192/0.913           21.4       58
   392  conventional     60       3       3  2.959/0.895           26.1       59
   393  holistic         60       0       0  2.189/0.906           22.4       59
   393  conventional     60       2       2  2.626/0.804           25.6       59
   394  holistic         60       4       4  2.160/0.858           21.3       59
   394  conventional     60       7       7  2.393/0.745           24.4       59
   395  holistic         60       4       4  2.915/0.867           21.1       57
   395  conventional     60       1       1  4.210/0.840           24.4       59
   396  holistic         60       0       0  2.637/0.930           22.1       58
   396  conventional     60       4       4  2.713/0.803           24.0       57
   397  holistic         60       1       1  2.038/0.882           23.1       59
   397  conventional     60       2       2  1.911/0.701           24.6       58
   398  holistic         60       3       3  4.916/0.961           22.9       59
   398  conventional     60       3       3  2.041/0.762           25.5       59
   399  holistic         60       1       1  2.429/0.918           22.9       56
   399  conventional     60       3       3  1.876/0.777           24.4       58
   400  holistic         60       0       0  2.012/0.894           23.9       57
   400  conventional     60       0       0  2.238/0.806           25.4       59
   401  holistic         60       0       0  2.859/0.943           24.9       58
   401  conventional     60       3       3  2.924/0.820           25.4       59
   402  holistic         60       1       1  2.361/0.894           25.9       59
   402  conventional     60       1       1  2.294/0.853           25.4       57
   403  holistic         60       1       1  3.262/0.919           25.9       59
   403  conventional     60       0       0  2.226/0.846           26.4       58
   404  holistic         60       2       2  3.030/0.906           24.9       59
   404  conventional     60       1       1  2.725/0.857           27.3       59
   405  holistic         60       1       1  2.863/0.886           24.9       59
   405  conventional     60       1       1  2.500/0.860           27.3       57
   406  holistic         60       2       2  4.655/0.940           23.9       56
   406  conventional     60       0       0  3.735/0.904           28.3       58
   407  holistic         60       1       1  2.655/0.913           24.8       57
   407  conventional     60       0       0  4.241/0.930           29.3       59
   408  holistic         60       1       1  2.162/0.872           25.7       58
   408  conventional     60       1       1  4.239/0.933           29.3       59
   409  holistic         60       1       1  2.798/0.908           26.7       59
   409  conventional     60       2       2  3.643/0.885           28.3       58
   410  holistic         60       5       5  1.945/0.828           24.6       58
   410  conventional     60       0       0  3.075/0.896           29.3       59
   411  holistic         60       0       0  1.783/0.813           25.6       59
   411  conventional     60       5       5  2.671/0.849           27.3       58
   412  holistic         60       3       3  1.718/0.794           24.5       58
   412  conventional     60       1       1  2.493/0.890           28.2       59
   413  holistic         60       0       0  2.895/0.895           25.5       59
   413  conventional     60       3       3  2.244/0.803           26.2       57
   414  holistic         60       3       3  1.895/0.864           25.4       49
   414  conventional     60       3       3  2.032/0.767           27.1       58
   415  holistic         60       0       0  2.738/0.902           26.4       50
   415  conventional     60       0       0  2.254/0.857           28.1       59
   416  holistic         60       0       0  2.000/0.875           27.4       51
   416  conventional     60       2       2  1.959/0.813           28.0       59
   417  holistic         60       1       1  2.201/0.866           28.0       52
   417  conventional     60       4       4  2.014/0.770           26.9       57
   418  holistic         60       1       1  2.149/0.914           29.0       53
   418  conventional     60       0       0  1.940/0.834           27.9       58
   419  holistic         60       0       0  2.218/0.911           30.0       54
   419  conventional     60       0       0  1.913/0.812           28.9       59
   420  holistic         60       0       0  1.973/0.886           31.0       55
   420  conventional     60       2       2  1.810/0.803           28.5       59
   421  holistic         60       1       1  1.864/0.888           31.2       56
   421  conventional     60       3       3  2.264/0.851           28.4       58
   422  holistic         60       0       0  1.834/0.913           32.2       57
   422  conventional     60       2       2  1.769/0.835           28.9       59
   423  holistic         60       0       0  2.925/0.935           33.2       58
   423  conventional     60       2       2  1.717/0.766           28.9       59
   424  holistic         60       0       0  2.258/0.926           34.2       59
   424  conventional     60       5       5  1.802/0.765           26.8       59
   425  holistic         60       4       4  1.707/0.869           32.1       58
   425  conventional     60       2       2  3.157/0.853           26.7       59
   426  holistic         60       0       0  3.929/0.956           33.1       59
   426  conventional     60       1       1  3.160/0.939           26.7       59
   427  holistic         60       2       2  1.928/0.886           32.6       58
   427  conventional     60       2       2  3.994/0.929           25.7       59
   428  holistic         60       2       2  3.745/0.953           33.2       59
   428  conventional     60       2       2  3.072/0.915           24.7       58
   429  holistic         60       3       3  2.425/0.913           32.1       57
   429  conventional     60       0       0  4.535/1.004           25.7       59
   430  holistic         60       0       0  4.823/1.051           33.1       58
   430  conventional     60       3       3  4.067/0.997           25.6       59
   431  holistic         60       1       1  2.860/1.023           34.1       59
   431  conventional     60       3       3  3.701/0.981           24.0       57
   432  holistic         60       2       2  2.205/0.940           33.8       58
   432  conventional     60       1       1  2.702/0.954           25.0       58
   433  holistic         60       1       1  2.869/0.982           34.7       59
   433  conventional     60       1       1  3.204/0.981           25.8       59
   434  holistic         60       2       2  4.362/1.030           34.4       59
   434  conventional     60       2       2  2.425/0.935           25.8       55
   435  holistic         60       1       1  2.863/1.034           34.4       59
   435  conventional     60       1       1  2.024/0.892           26.8       56
   436  holistic         60       3       3  2.614/0.988           32.5       59
   436  conventional     60       0       0  7.317/1.027           27.8       57
   437  holistic         60       2       2  2.465/0.929           31.4       59
   437  conventional     60       0       0  3.320/0.982           28.8       58
   438  holistic         60       1       1  2.207/0.918           31.4       59
   438  conventional     60       0       0  4.309/1.015           29.8       59
   439  holistic         60       4       4  2.536/0.896           30.2       58
   439  conventional     60       2       2  3.558/0.959           29.6       59
   440  holistic         60       2       2  2.522/0.866           31.1       59
   440  conventional     60       2       2  3.112/0.947           29.5       59
   441  holistic         60       5       5  2.558/0.856           28.9       59
   441  conventional     60       2       2  3.448/1.001           28.5       57
   442  holistic         60       5       5  2.363/0.793           25.9       59
   442  conventional     60       1       1  2.457/0.948           29.5       58
   443  holistic         60       3       3  2.108/0.803           25.8       59
   443  conventional     60       2       2  2.067/0.912           30.4       59
   444  holistic         60       2       2  1.989/0.801           25.7       59
   444  conventional     60       1       1  1.911/0.900           30.4       58
   445  holistic         60       3       3  2.223/0.843           25.5       59
   445  conventional     60       0       0  1.903/0.918           31.4       59
   446  holistic         60       3       3  2.191/0.792           24.4       59
   446  conventional     60       3       3  1.931/0.879           31.1       58
   447  holistic         60       4       4  2.163/0.831           23.3       59
   447  conventional     60       1       1  1.996/0.911           32.1       59
   448  holistic         60       5       5  2.760/0.870           23.0       59
   448  conventional     60       2       2  2.135/0.932           31.1       59
   449  holistic         60       3       3  2.056/0.805           22.0       59
   449  conventional     60       2       2  3.904/0.947           31.1       59
   450  holistic         60       2       2  2.859/0.912           21.9       59
   450  conventional     60       2       2  4.059/0.965           31.0       59
   451  holistic         60       4       4  2.623/0.913           20.8       57
   451  conventional     60       4       4  4.142/0.977           29.0       59
   452  holistic         60       0       0  2.623/0.970           21.8       58
   452  conventional     60       1       1  3.593/0.972           29.0       59
   453  holistic         60       0       0  2.501/0.973           22.8       59
   453  conventional     60       2       2  3.061/0.918           28.9       59
   454  holistic         60       2       2  2.402/0.896           22.7       59
   454  conventional     60       7       7  2.811/0.873           24.8       58
   455  holistic         60       3       3  2.427/0.860           21.6       58
   455  conventional     60       2       2  3.515/0.939           25.5       59
   456  holistic         60       1       1  3.948/0.964           22.6       59
   456  conventional     60       3       3  2.829/0.954           25.1       59
   457  holistic         60       1       1  2.632/0.946           22.6       59
   457  conventional     60       2       2  3.198/1.041           25.1       58
   458  holistic         60       3       3  2.951/0.888           21.5       59
   458  conventional     60       1       1  5.224/1.107           26.0       59
   459  holistic         60       2       2  2.496/0.850           21.4       57
   459  conventional     60       3       3  3.216/1.024           25.0       58
   460  holistic         60       1       1  2.434/0.852           22.4       58
   460  conventional     60       2       2  4.205/1.087           25.9       59
   461  holistic         60       2       2  2.411/0.861           23.3       59
   461  conventional     60       4       4  2.475/1.024           23.9       57
   462  holistic         60       1       1  2.338/0.845           23.3       58
   462  conventional     60       1       1  5.433/1.100           24.8       58
   463  holistic         60       0       0  3.912/0.903           24.3       59
   463  conventional     60       0       0  3.436/1.075           25.8       59
   464  holistic         60       3       3  2.369/0.869           24.1       59
   464  conventional     60       1       1  2.740/1.041           25.8       59
   465  holistic         60       2       2  2.241/0.836           24.1       57
   465  conventional     60       3       3  1.949/0.997           25.7       54
   466  holistic         60       0       0  3.673/0.964           25.1       58
   466  conventional     60       2       2  2.407/1.009           25.8       55
   467  holistic         60       0       0  3.661/0.971           26.1       59
   467  conventional     60       0       0  2.381/1.080           26.8       56
   468  holistic         60       2       2  2.668/0.953           26.0       58
   468  conventional     60       1       1  2.055/1.093           27.7       57
   469  holistic         60       0       0  2.297/0.964           27.0       59
   469  conventional     60       0       0  1.980/1.009           28.7       58
   470  holistic         60       3       3  2.310/0.947           25.0       58
   470  conventional     60       2       2  1.906/0.986           29.6       59
   471  holistic         60       0       0  2.463/0.934           26.0       59
   471  conventional     60       2       2  1.927/0.943           28.6       58
   472  holistic         60       1       1  3.043/0.907           26.0       58
   472  conventional     60       0       0  1.866/0.970           29.6       59
   473  holistic         60       0       0  2.792/0.935           27.0       59
   473  conventional     60       3       3  1.923/0.939           28.5       59
   474  holistic         60       5       5  3.414/0.924           25.8       53
   474  conventional     60       4       4  1.866/0.925           27.4       58
   475  holistic         60       0       0  2.586/0.934           26.8       54
   475  conventional     60       1       1  1.848/0.894           28.4       59
   476  holistic         60       0       0  2.293/0.935           27.8       55
   476  conventional     60       2       2  1.962/0.952           28.4       59
   477  holistic         60       0       0  2.499/0.952           28.8       56
   477  conventional     60       3       3  2.168/0.972           27.3       57
   478  holistic         60       0       0  2.359/0.929           29.8       57
   478  conventional     60       0       0  2.186/0.965           28.3       58
   479  holistic         60       0       0  2.238/0.932           30.8       58
   479  conventional     60       0       0  2.190/1.006           29.3       59
   480  holistic         60       1       1  2.212/0.929           31.1       59
   480  conventional     60       3       3  2.153/0.961           29.0       59
   481  holistic         60       1       1  2.221/0.913           31.1       56
   481  conventional     60       2       2  2.419/0.943           28.9       58
   482  holistic         60       0       0  2.368/0.910           32.1       57
   482  conventional     60       0       0  2.557/0.979           29.9       59
   483  holistic         60       0       0  2.244/0.910           33.1       58
   483  conventional     60       3       3  3.465/0.946           28.9       59
   484  holistic         60       2       2  2.235/0.926           34.0       59
   484  conventional     60       6       6  2.702/0.847           25.7       58
   485  holistic         60       2       2  2.385/0.926           33.0       58
   485  conventional     60       0       0  2.660/0.930           26.7       59
   486  holistic         60       1       1  2.859/0.974           33.8       59
   486  conventional     60       1       1  3.463/0.966           26.7       59
   487  holistic         60       1       1  2.407/0.989           33.8       59
   487  conventional     60       3       3  3.137/0.949           25.6       59
   488  holistic         60       4       4  2.909/0.959           32.4       59
   488  conventional     60       4       4  2.957/0.918           24.4       58
   489  holistic         60       2       2  2.179/0.931           31.4       57
   489  conventional     60       0       0  4.432/0.955           25.4       59
   490  holistic         60       0       0  2.161/0.974           32.4       58
   490  conventional     60       4       4  2.941/0.912           23.9       59
   491  holistic         60       1       1  2.413/0.999           33.3       59
   491  conventional     60       1       1  5.328/1.129           23.9       59
   492  holistic         60       4       4  2.581/0.964           32.2       59
   492  conventional     60       1       1  4.320/1.013           23.9       57
   493  holistic         60       1       1  2.828/0.922           32.2       58
   493  conventional     60       1       1  2.995/1.033           24.9       58
   494  holistic         60       0       0  3.569/0.973           33.2       59
   494  conventional     60       0       0  2.696/1.078           25.9       59
   495  holistic         60       2       2  4.235/0.974           33.1       59
   495  conventional     60       1       1  2.750/1.054           25.9       56
   496  holistic         60       3       3  3.069/0.930           33.0       57
   496  conventional     60       1       1  2.541/0.992           26.8       57
   497  holistic         60       1       1  2.970/0.924           33.9       58
   497  conventional     60       0       0  2.365/0.982           27.8       58
   498  holistic         60       1       1  2.568/0.930           34.9       59
   498  conventional     60       0       0  2.144/0.933           28.8       59
   499  holistic         60       4       4  2.426/0.950           32.6       59
   499  conventional     60       2       2  2.228/0.937           28.6       56
   500  holistic         60       1       1  2.882/1.000           32.6       59
   500  conventional     60       1       1  2.348/0.989           29.5       57
   501  holistic         60       3       3  2.346/0.919           30.6       59
   501  conventional     60       0       0  2.359/0.980           30.5       58
   502  holistic         60       3       3  2.239/0.934           29.6       59
   502  conventional     60       0       0  2.310/1.010           31.5       59
   503  holistic         60       2       2  3.637/1.022           29.5       58
   503  conventional     60       2       2  2.162/0.978           30.5       57
   504  holistic         60       2       2  3.086/1.012           30.4       59
   504  conventional     60       0       0  2.178/1.001           31.5       58
   505  holistic         60       2       2  2.723/0.924           29.4       59
   505  conventional     60       0       0  2.521/1.009           32.5       59
   506  holistic         60       4       4  2.461/0.949           29.1       59
   506  conventional     60       2       2  2.115/0.936           31.5       59
   507  holistic         60       5       5  3.896/0.996           26.9       59
   507  conventional     60       1       1  2.395/0.979           31.5       58
   508  holistic         60       3       3  2.897/1.005           24.9       59
   508  conventional     60       0       0  2.074/0.978           32.5       59
   509  holistic         60       4       4  2.897/0.978           22.9       59
   509  conventional     60       2       2  2.229/0.950           32.5       59
   510  holistic         60       3       3  2.898/0.994           21.8       59
   510  conventional     60       1       1  5.747/1.055           32.5       59
   511  holistic         60       4       4  3.406/0.928           19.7       56
   511  conventional     60       3       3  2.731/0.895           30.4       58
   512  holistic         60       3       3  2.814/0.916           20.5       57
   512  conventional     60       0       0  2.069/0.910           31.4       59
   513  holistic         60       1       1  2.676/0.957           21.2       58
   513  conventional     60       2       2  1.987/0.916           31.4       59
   514  holistic         60       3       3  2.558/0.999           22.0       59
   514  conventional     60       5       5  2.070/0.842           27.4       59
   515  holistic         60       4       4  6.865/1.080           20.9       58
   515  conventional     60       4       4  4.553/0.898           26.4       59
   516  holistic         60       0       0  3.372/1.086           21.9       59
