# RBT-102 structural carriage -- runs/RBT-90/forage-805

seed 805; state.json season 600 of 600; fauna: conventional (fixed_body 'pioneer'); window seasons 300-599
genomes saved at birth: 1286; living names without a genome: 0

## Positive control (before any number)

  20 window genomes (seed 102); installs ((1.0, 1.0), (8.0, -1.0)) (w, sign)
  installed motif detected 40 of 40; install invalid 0; bare genomes carrying 0 of 20
  positive control: PASSED

## Carriage per season (living conventional fauna)

| season | alive | carriers | fraction | mean depth |
| 402 | 60 | 0 | 0.0000 | 13.6 |
| 403 | 60 | 0 | 0.0000 | 13.7 |
| 404 | 60 | 0 | 0.0000 | 13.6 |
| 405 | 60 | 0 | 0.0000 | 13.8 |
| 406 | 60 | 0 | 0.0000 | 13.8 |
| 407 | 60 | 0 | 0.0000 | 13.8 |
| 408 | 60 | 0 | 0.0000 | 13.7 |
| 409 | 60 | 0 | 0.0000 | 13.8 |
| 410 | 60 | 0 | 0.0000 | 13.8 |
| 411 | 60 | 0 | 0.0000 | 13.8 |
| 412 | 60 | 0 | 0.0000 | 13.8 |
| 413 | 60 | 0 | 0.0000 | 13.8 |
| 414 | 60 | 0 | 0.0000 | 13.8 |
| 415 | 60 | 0 | 0.0000 | 13.8 |
| 416 | 60 | 0 | 0.0000 | 13.8 |
| 417 | 60 | 0 | 0.0000 | 13.8 |
| 418 | 60 | 0 | 0.0000 | 13.8 |
| 419 | 60 | 0 | 0.0000 | 13.8 |
| 420 | 60 | 0 | 0.0000 | 13.9 |
| 421 | 60 | 0 | 0.0000 | 13.9 |
| 422 | 60 | 0 | 0.0000 | 13.9 |
| 423 | 60 | 0 | 0.0000 | 14.0 |
| 424 | 60 | 0 | 0.0000 | 14.0 |
| 425 | 60 | 0 | 0.0000 | 14.0 |
| 426 | 60 | 0 | 0.0000 | 13.9 |
| 427 | 60 | 0 | 0.0000 | 13.9 |
| 428 | 60 | 0 | 0.0000 | 13.9 |
| 429 | 60 | 0 | 0.0000 | 13.9 |
| 430 | 60 | 0 | 0.0000 | 13.9 |
| 431 | 60 | 0 | 0.0000 | 14.0 |
| 432 | 60 | 0 | 0.0000 | 14.0 |
| 433 | 60 | 0 | 0.0000 | 14.0 |
| 434 | 60 | 0 | 0.0000 | 14.0 |
| 435 | 60 | 0 | 0.0000 | 14.1 |
| 436 | 60 | 0 | 0.0000 | 14.0 |
| 437 | 60 | 0 | 0.0000 | 14.0 |
| 438 | 60 | 0 | 0.0000 | 14.0 |
| 439 | 60 | 0 | 0.0000 | 14.2 |
| 440 | 60 | 0 | 0.0000 | 14.2 |
| 441 | 60 | 0 | 0.0000 | 14.3 |
| 442 | 60 | 0 | 0.0000 | 14.3 |
| 443 | 60 | 0 | 0.0000 | 14.2 |
