season  pop           alive  births  deaths  best/mean lifetime  mean age  max age
   513  conventional     60       2       2  2.261/0.854           27.1       59
   514  holistic         60       1       1  3.660/1.144           30.1       59
   514  conventional     60       3       3  3.264/0.907           27.0       58
   515  holistic         60       1       1  3.310/1.071           30.1       58
   515  conventional     60       1       1  3.234/0.969           27.9       59
   516  holistic         60       0       0  3.409/1.148           31.1       59
   516  conventional     60       1       1  2.314/0.927           27.9       58
   517  holistic         60       1       1  3.191/1.068           31.1       59
   517  conventional     60       1       1  2.024/0.887           28.9       59
   518  holistic         60       3       3  3.030/0.974           29.1       59
   518  conventional     60       2       2  1.788/0.844           28.9       59
   519  holistic         60       2       2  4.964/1.072           28.1       59
   519  conventional     60       1       1  5.446/1.000           28.9       58
   520  holistic         60       2       2  4.465/1.070           27.9       59
   520  conventional     60       0       0  3.447/0.942           29.9       59
   521  holistic         60       4       4  3.632/1.040           25.9       59
   521  conventional     60       4       4  2.448/0.868           27.8       59
   522  holistic         60       4       4  3.146/1.022           22.9       58
   522  conventional     60       2       2  2.461/0.888           27.8       59
   523  holistic         60       1       1  3.148/1.217           23.6       59
   523  conventional     60       2       2  4.438/0.984           27.5       58
   524  holistic         60       1       1  3.298/1.197           23.6       59
   524  conventional     60       0       0  4.405/1.019           28.5       59
   525  holistic         60       2       2  3.043/1.133           22.6       59
   525  conventional     60       2       2  2.904/0.925           27.5       59
   526  holistic         60       4       4  3.606/1.182           20.5       58
   526  conventional     60       1       1  3.402/0.990           27.5       58
   527  holistic         60       0       0  3.033/1.288           21.5       59
   527  conventional     60       0       0  5.510/1.067           28.5       59
   528  holistic         60       1       1  3.362/1.309           21.5       58
   528  conventional     60       2       2  3.651/1.053           28.4       59
   529  holistic         60       1       1  3.224/1.320           22.4       59
   529  conventional     60       1       1  5.330/1.123           28.4       59
   530  holistic         60       1       1  3.165/1.321           22.4       56
   530  conventional     60       2       2  2.823/1.093           28.4       57
   531  holistic         60       1       1  3.273/1.365           22.9       57
   531  conventional     60       0       0  2.995/1.157           29.4       58
   532  holistic         60       0       0  3.108/1.292           23.9       58
   532  conventional     60       0       0  3.074/1.114           30.4       59
   533  holistic         60       0       0  3.114/1.321           24.9       59
   533  conventional     60       3       3  2.927/1.058           28.4       59
   534  holistic         60       2       2  2.919/1.236           23.9       57
   534  conventional     60       3       3  2.498/1.019           27.3       55
   535  holistic         60       2       2  2.824/1.211           24.6       58
   535  conventional     60       0       0  2.175/0.988           28.3       56
   536  holistic         60       0       0  4.690/1.294           25.6       59
   536  conventional     60       2       2  2.207/0.965           29.2       57
   537  holistic         60       2       2  3.193/1.216           24.6       57
   537  conventional     60       1       1  2.453/1.024           30.2       58
   538  holistic         60       1       1  3.707/1.238           25.6       58
   538  conventional     60       0       0  2.023/1.055           31.2       59
   539  holistic         60       0       0  3.464/1.321           26.6       59
   539  conventional     60       1       1  2.325/1.001           31.2       58
   540  holistic         60       1       1  3.113/1.281           26.6       59
   540  conventional     60       1       1  2.243/1.015           32.1       59
   541  holistic         60       2       2  2.967/1.218           25.6       59
   541  conventional     60       4       4  2.017/0.989           29.2       59
   542  holistic         60       2       2  2.884/1.211           24.6       57
   542  conventional     60       4       4  1.896/0.895           26.2       57
   543  holistic         60       0       0  2.887/1.283           25.6       58
   543  conventional     60       1       1  6.343/1.082           27.2       58
   544  holistic         60       1       1  2.870/1.271           26.5       59
   544  conventional     60       1       1  4.795/1.072           28.2       59
   545  holistic         60       1       1  2.783/1.245           26.5       53
   545  conventional     60       5       5  2.985/0.941           26.1       58
   546  holistic         60       0       0  2.753/1.246           27.5       54
   546  conventional     60       0       0  3.450/0.987           27.1       59
   547  holistic         60       0       0  2.764/1.253           28.5       55
   547  conventional     60       4       4  2.103/0.966           26.8       59
   548  holistic         60       0       0  2.800/1.226           29.5       56
   548  conventional     60       2       2  2.020/0.943           26.8       58
   549  holistic         60       1       1  2.870/1.209           30.3       57
   549  conventional     60       1       1  2.105/0.948           27.8       59
   550  holistic         60       1       1  2.842/1.229           31.2       58
   550  conventional     60       1       1  2.328/1.002           27.8       59
   551  holistic         60       0       0  2.785/1.218           32.2       59
   551  conventional     60       1       1  1.559/0.896           27.8       59
   552  holistic         60       1       1  3.499/1.261           32.2       58
   552  conventional     60       4       4  1.522/0.863           27.6       59
   553  holistic         60       0       0  2.896/1.221           33.2       59
   553  conventional     60       3       3  2.568/0.812           25.6       56
   554  holistic         60       1       1  2.883/1.225           33.2       58
   554  conventional     60       0       0  2.567/0.821           26.6       57
   555  holistic         60       0       0  2.804/1.199           34.2       59
   555  conventional     60       2       2  1.863/0.809           27.4       58
   556  holistic         60       2       2  2.908/1.189           33.2       59
   556  conventional     60       3       3  1.457/0.804           28.2       59
   557  holistic         60       2       2  2.838/1.186           33.1       59
   557  conventional     60       1       1  3.516/0.896           28.2       58
   558  holistic         60       2       2  2.766/1.182           32.1       59
   558  conventional     60       2       2  1.561/0.861           28.8       59
   559  holistic         60       1       1  2.796/1.173           32.1       58
   559  conventional     60       3       3  2.450/0.864           27.7       59
   560  holistic         60       0       0  2.752/1.160           33.1       59
   560  conventional     60       2       2  2.487/0.872           27.6       59
   561  holistic         60       1       1  2.741/1.179           33.1       58
   561  conventional     60       3       3  2.407/0.913           27.4       59
   562  holistic         60       0       0  2.698/1.196           34.1       59
   562  conventional     60       1       1  1.545/0.824           27.4       57
   563  holistic         60       2       2  2.811/1.160           33.1       59
   563  conventional     60       1       1  2.481/0.920           28.3       58
   564  holistic         60       2       2  2.814/1.129           32.1       59
   564  conventional     60       0       0  1.632/0.912           29.3       59
   565  holistic         60       2       2  2.817/1.155           32.0       59
   565  conventional     60       3       3  2.050/0.914           28.2       59
   566  holistic         60       1       1  2.841/1.166           32.0       58
   566  conventional     60       1       1  1.788/0.916           28.2       59
   567  holistic         60       0       0  2.782/1.171           33.0       59
   567  conventional     60       4       4  1.812/0.899           28.0       59
   568  holistic         60       1       1  2.746/1.147           33.0       59
   568  conventional     60       2       2  2.073/0.942           28.0       59
   569  holistic         60       1       1  2.731/1.086           33.0       59
   569  conventional     60       4       4  1.998/0.893           26.9       58
   570  holistic         60       1       1  2.716/1.119           33.0       59
   570  conventional     60       0       0  2.080/0.961           27.9       59
   571  holistic         60       1       1  2.702/1.101           33.0       59
   571  conventional     60       2       2  2.121/0.965           27.9       58
   572  holistic         60       3       3  2.707/1.003           31.0       59
   572  conventional     60       1       1  2.055/0.893           28.9       59
   573  holistic         60       2       2  2.730/0.993           30.9       59
   573  conventional     60       3       3  2.000/0.873           27.8       59
   574  holistic         60       1       1  2.716/1.010           30.9       59
   574  conventional     60       4       4  1.787/0.793           25.8       56
   575  holistic         60       1       1  2.790/1.012           30.9       57
   575  conventional     60       1       1  1.700/0.821           26.6       57
   576  holistic         60       0       0  3.136/1.023           31.9       58
   576  conventional     60       1       1  1.883/0.889           27.6       58
   577  holistic         60       1       1  3.633/1.033           32.3       59
   577  conventional     60       0       0  1.655/0.842           28.6       59
   578  holistic         60       4       4  4.866/1.070           30.2       59
   578  conventional     60       2       2  1.642/0.923           27.6       57
   579  holistic         60       2       2  3.813/0.997           29.2       59
   579  conventional     60       0       0  1.690/0.875           28.6       58
   580  holistic         60       2       2  3.853/0.999           28.2       59
   580  conventional     60       0       0  1.565/0.818           29.6       59
   581  holistic         60       3       3  4.103/1.037           26.2       59
   581  conventional     60       5       5  1.507/0.837           26.1       59
   582  holistic         60       3       3  3.642/1.017           24.2       58
   582  conventional     60       2       2  1.504/0.809           25.1       59
   583  holistic         60       2       2  4.717/1.064           24.8       59
   583  conventional     60       2       2  3.349/0.897           25.1       58
   584  holistic         60       1       1  4.232/1.035           24.8       59
   584  conventional     60       1       1  1.407/0.849           26.1       59
   585  holistic         60       2       2  4.152/1.083           23.8       59
   585  conventional     60       2       2  1.408/0.796           25.1       59
   586  holistic         60       5       5  4.999/1.079           20.6       58
   586  conventional     60       4       4  1.440/0.783           24.9       58
   587  holistic         60       0       0  3.498/1.092           21.6       59
   587  conventional     60       1       1  1.380/0.776           25.7       59
   588  holistic         60       1       1  3.463/1.037           21.6       59
   588  conventional     60       2       2  1.543/0.753           25.7       58
   589  holistic         60       2       2  4.075/1.027           21.5       59
   589  conventional     60       1       1  2.395/0.789           26.6       59
   590  holistic         60       2       2  3.529/1.042           21.4       56
   590  conventional     60       3       3  3.401/0.778           25.4       57
   591  holistic         60       0       0  3.228/1.090           22.4       57
   591  conventional     60       1       1  1.485/0.761           26.4       58
   592  holistic         60       1       1  3.582/1.089           23.4       58
   592  conventional     60       0       0  2.368/0.795           27.4       59
   593  holistic         60       0       0  3.321/1.088           24.4       59
   593  conventional     60       5       5  2.031/0.737           25.7       57
   594  holistic         60       2       2  3.188/1.095           24.2       59
   594  conventional     60       0       0  1.858/0.802           26.7       58
   595  holistic         60       2       2  2.997/1.141           23.2       58
   595  conventional     60       1       1  2.003/0.828           27.6       59
   596  holistic         60       0       0  2.763/1.224           24.2       59
   596  conventional     60       2       2  3.368/0.866           27.5       59
   597  holistic         60       3       3  2.676/1.154           23.9       59
   597  conventional     60       1       1  2.865/0.897           27.5       58
   598  holistic         60       1       1  2.654/1.178           23.9       57
   598  conventional     60       0       0  2.033/0.866           28.5       59
   599  holistic         60       0       0  2.870/1.193           24.9       58
   599  conventional     60       3       3  1.614/0.817           28.4       59
